Actual_ACCIDENT_COUNT,Predicted_ACCIDENT_COUNT
236.00000701844692,262.6587799489498
271.99999760091305,283.9522693455219
293.99999891221523,253.26711305975914
306.0000010728836,281.60432082414627
318.000003233552,297.76451686024666
247.9999932795763,280.96191585063934
245.00000466406345,267.6654811799526
276.00000362098217,259.1673365831375
312.9999957084656,273.72574946284294
283.9999997615814,272.993098706007
289.9999928921461,302.70393124222755
307.0000025779009,293.8095065355301
269.9999945908785,274.2478903234005
224.99999841302633,263.94416227936745
195.0000009611249,273.95502081513405
281.99999675154686,266.12996730208397
280.9999952465296,233.1709225475788
274.0000006109476,285.03470996022224
310.999992698431,289.7702286541462
281.99999675154686,265.5981277227402
285.0000012665987,262.7700131237507
291.9999959021807,275.79574224352837
272.9999991059303,290.2956448197365
251.99999929964542,281.6716076731682
314.99999871850014,282.4621009528637
340.00000454485416,276.95901611447334
285.0000012665987,282.8314790427685
262.9999999552965,272.8463141620159
282.99999825656414,280.67817267775536
261.99999845027924,285.12082186341286
291.9999959021807,279.71561458706856
299.00000643730164,279.30146339535713
279.9999937415123,300.399579256773
354.9999953210354,278.0470851659775
247.9999932795763,253.93234977126122
282.99999825656414,309.8880743384361
274.0000006109476,279.2857864499092
257.0000068247318,280.0432722866535
232.0000009983778,285.218508630991
296.0000019222498,277.1143228113651
238.99999563395977,244.366678327322
237.9999941289425,249.568912088871
278.00000663101673,261.5278139412403
237.9999941289425,274.5859781205654
267.00000597536564,270.2990808188915
242.0000001490116,259.47540605068207
217.00000227242708,277.5651701390743
297.0000034272671,245.6657978594303
233.00000250339508,220.5262258797884
306.0000010728836,284.07081630825996
266.00000447034836,269.2453229725361
272.9999991059303,279.60940566658974
280.9999952465296,271.63604125380516
327.0000008791685,279.61481150984764
281.99999675154686,260.3708044886589
276.00000362098217,257.9329281747341
316.0000002235174,279.87600913643837
360.0000028461218,291.2673928439617
295.0000004172325,288.0166366994381
197.00000397115946,317.0444250404835
222.000001847744,293.7178615927696
211.0000011920929,227.31655329465866
208.99999818205833,222.92813743650913
265.0000029653311,248.78446063399315
228.99999648332596,259.98301473259926
238.99999563395977,260.63012596964836
270.99999609589577,250.34827569127083
330.00000539422035,257.87015679478645
260.99999694526196,252.2206054031849
259.9999954402447,246.77857479453087
270.99999609589577,267.58833661675453
259.9999954402447,279.84382846951485
222.000001847744,252.89703539013863
268.9999930858612,257.58822616934776
276.00000362098217,243.2777507007122
272.9999991059303,242.22898530960083
216.0000007674098,229.471878901124
295.0000004172325,272.3086553514004
